process_date,Area,Cadena,despegar_hotel_id,eecc,Nombre_Hotel,hotel_country,PoS,check_in,check_out,los,adults,children,BML_buyers,currency,agency_name,VarBuyers,price_despegar (USD),buyers_best_price_competitor_total (USD),competitors_Min_Rate (USD),no_buyers_best_price_competitor_total (USD)
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,24/02/2026,03/03/2026,7,2,0,Lose,USD,VacationDeals,13.89%,1369.0,1559.0,1481.0,1793.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,04/09/2026,08/09/2026,4,2,0,Beat,USD,TravelCorp,-0.04%,582.0,581.0,552.0,669.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,01/09/2026,04/09/2026,3,2,0,Lose,USD,TripMaster,10.59%,404.0,447.0,425.0,514.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,19/05/2026,02/06/2026,14,2,0,Lose,USD,TravelCorp,5.49%,3168.0,3342.0,3175.0,3844.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,13/11/2026,23/11/2026,10,2,0,Meet,USD,TripMaster,4.95%,1843.0,1934.0,1838.0,2224.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,23/03/2026,28/03/2026,5,2,1,Meet,USD,WanderlustCo,3.36%,866.0,895.0,850.0,1029.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,18/11/2026,20/11/2026,2,2,0,Meet,USD,TripMaster,1.64%,447.0,454.0,432.0,522.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,05/10/2026,08/10/2026,3,1,0,Lose,USD,BookingPro,5.46%,411.0,434.0,412.0,499.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,09/02/2026,11/02/2026,2,2,1,Meet,USD,VacationDeals,2.03%,378.0,385.0,366.0,443.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,23/02/2026,25/02/2026,2,3,0,Lose,USD,BookingPro,7.20%,433.0,464.0,441.0,533.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,20/12/2026,24/12/2026,4,1,0,Meet,USD,TravelCorp,1.78%,1196.0,1218.0,1157.0,1400.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,27/09/2026,01/10/2026,4,2,0,Lose,USD,VacationDeals,10.45%,607.0,670.0,637.0,771.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,05/07/2026,10/07/2026,5,1,0,Lose,USD,TripMaster,13.67%,1544.0,1755.0,1668.0,2019.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,02/02/2026,07/02/2026,5,2,0,Lose,USD,BookingPro,12.24%,1097.0,1231.0,1169.0,1416.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,10/03/2026,24/03/2026,14,2,0,Beat,USD,TravelCorp,-1.52%,2695.0,2654.0,2522.0,3053.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,PE,16/06/2026,19/06/2026,3,2,2,Lose,USD,TripMaster,6.20%,908.0,964.0,916.0,1109.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,16/08/2026,21/08/2026,5,2,0,Meet,USD,BookingPro,4.07%,1629.0,1696.0,1611.0,1950.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,18/04/2026,20/04/2026,2,2,0,Lose,USD,GlobalTravel,12.01%,467.0,524.0,497.0,602.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,BR,23/05/2026,27/05/2026,4,1,0,Lose,USD,WanderlustCo,5.54%,999.0,1054.0,1002.0,1213.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,09/11/2026,12/11/2026,3,2,0,Beat,USD,WanderlustCo,-1.41%,526.0,519.0,493.0,597.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,01/08/2026,03/08/2026,2,2,1,Lose,USD,WanderlustCo,13.64%,812.0,923.0,877.0,1061.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,13/01/2026,18/01/2026,5,2,0,Lose,USD,GlobalTravel,13.37%,1188.0,1347.0,1280.0,1549.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,01/06/2026,04/06/2026,3,2,0,Meet,USD,BookingPro,1.62%,641.0,652.0,619.0,750.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CO,20/11/2026,24/11/2026,4,2,0,Meet,USD,WanderlustCo,1.54%,839.0,852.0,809.0,979.0
01/01/2025,Demo Region,Demo Chain Group,999994,demo.user4@example.com,City Center Boutique,DM,CL,14/02/2026,28/02/2026,14,2,0,Meet,USD,BookingPro,2.86%,2106.0,2166.0,2058.0,2491.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,16/08/2026,21/08/2026,5,4,0,Lose,USD,GlobalTravel,28.06%,2829.0,3623.0,3442.0,4167.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,10/06/2026,17/06/2026,7,2,0,Lose,USD,GlobalTravel,18.82%,4295.0,5104.0,4849.0,5869.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,08/09/2026,18/09/2026,10,2,0,Lose,USD,VacationDeals,10.99%,4265.0,4734.0,4497.0,5444.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,17/05/2026,20/05/2026,3,1,0,Lose,USD,WanderlustCo,32.81%,1780.0,2364.0,2246.0,2719.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,04/12/2026,07/12/2026,3,2,2,Lose,USD,TravelCorp,21.48%,1881.0,2285.0,2171.0,2628.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,16/03/2026,20/03/2026,4,2,1,Lose,USD,GlobalTravel,6.48%,1264.0,1346.0,1279.0,1548.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,30/05/2026,03/06/2026,4,3,0,Lose,USD,WanderlustCo,9.10%,1548.0,1689.0,1605.0,1943.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,26/02/2026,05/03/2026,7,1,1,Lose,USD,WanderlustCo,25.32%,2856.0,3579.0,3400.0,4115.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,11/08/2026,21/08/2026,10,2,0,Lose,USD,TripMaster,17.43%,9454.0,11101.0,10546.0,12767.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,27/03/2026,29/03/2026,2,2,0,Lose,USD,WanderlustCo,6.16%,812.0,862.0,819.0,992.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,23/06/2026,27/06/2026,4,3,1,Lose,USD,WanderlustCo,29.07%,2379.0,3070.0,2917.0,3531.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,24/02/2026,01/03/2026,5,2,1,Lose,USD,GlobalTravel,10.60%,1855.0,2051.0,1949.0,2359.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,30/04/2026,07/05/2026,7,2,0,Lose,USD,BookingPro,10.00%,2626.0,2889.0,2744.0,3322.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,08/07/2026,13/07/2026,5,1,0,Lose,USD,GlobalTravel,26.01%,4477.0,5641.0,5359.0,6488.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,18/05/2026,20/05/2026,2,2,0,Lose,USD,TripMaster,32.51%,982.0,1301.0,1236.0,1496.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,19/12/2026,22/12/2026,3,3,0,Lose,USD,TravelCorp,5.61%,1589.0,1679.0,1595.0,1930.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,12/01/2026,16/01/2026,4,3,0,Lose,USD,BookingPro,17.12%,3317.0,3885.0,3691.0,4468.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,01/08/2026,04/08/2026,3,2,0,Lose,USD,WanderlustCo,17.97%,2458.0,2900.0,2755.0,3335.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,07/06/2026,09/06/2026,2,2,0,Lose,USD,TripMaster,18.80%,1157.0,1375.0,1306.0,1581.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,04/03/2026,06/03/2026,2,2,0,Lose,USD,BookingPro,8.81%,1054.0,1146.0,1089.0,1318.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,24/11/2026,29/11/2026,5,3,0,Lose,USD,BookingPro,10.74%,2939.0,3254.0,3091.0,3742.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,09/04/2026,14/04/2026,5,2,2,Lose,USD,TravelCorp,32.24%,1738.0,2298.0,2183.0,2643.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,08/06/2026,10/06/2026,2,2,0,Lose,USD,BookingPro,13.34%,807.0,914.0,869.0,1052.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,20/09/2026,30/09/2026,10,2,0,Lose,USD,GlobalTravel,34.52%,5601.0,7534.0,7157.0,8664.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,17/12/2026,24/12/2026,7,2,0,Lose,USD,GlobalTravel,24.67%,5495.0,6851.0,6509.0,7879.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,24/01/2026,31/01/2026,7,2,1,Lose,USD,TravelCorp,19.99%,6244.0,7492.0,7117.0,8615.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,27/05/2026,01/06/2026,5,2,0,Lose,USD,BookingPro,27.49%,2019.0,2575.0,2446.0,2961.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,13/07/2026,23/07/2026,10,2,0,Lose,USD,BookingPro,32.67%,5273.0,6996.0,6646.0,8045.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,13/07/2026,17/07/2026,4,2,0,Lose,USD,WanderlustCo,27.98%,2781.0,3560.0,3382.0,4094.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,16/07/2026,26/07/2026,10,2,0,Lose,USD,BookingPro,17.61%,6224.0,7321.0,6955.0,8419.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,14/02/2026,17/02/2026,3,2,0,Lose,USD,GlobalTravel,33.38%,1744.0,2326.0,2210.0,2675.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,25/07/2026,28/07/2026,3,2,1,Lose,USD,TravelCorp,27.94%,1593.0,2039.0,1937.0,2344.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,16/07/2026,23/07/2026,7,2,0,Lose,USD,WanderlustCo,25.86%,5830.0,7337.0,6970.0,8438.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,13/03/2026,15/03/2026,2,2,0,Lose,USD,TripMaster,16.85%,1158.0,1353.0,1285.0,1556.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,12/10/2026,26/10/2026,14,4,2,Lose,USD,VacationDeals,7.38%,5572.0,5984.0,5684.0,6881.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,01/12/2026,05/12/2026,4,2,0,Lose,USD,TravelCorp,7.84%,2370.0,2556.0,2428.0,2939.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,22/11/2026,27/11/2026,5,2,0,Lose,USD,TravelCorp,33.49%,2317.0,3094.0,2939.0,3558.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,31/12/2025,04/01/2026,4,4,0,Lose,USD,TripMaster,23.91%,3335.0,4132.0,3926.0,4752.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,17/06/2026,21/06/2026,4,2,0,Lose,USD,TripMaster,14.10%,2095.0,2390.0,2270.0,2748.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,28/03/2026,30/03/2026,2,4,0,Lose,USD,WanderlustCo,17.08%,919.0,1076.0,1022.0,1238.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,13/08/2026,20/08/2026,7,2,0,Lose,USD,TripMaster,15.57%,3771.0,4358.0,4140.0,5012.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,13/08/2026,16/08/2026,3,2,0,Lose,USD,VacationDeals,19.12%,2005.0,2389.0,2269.0,2747.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,01/06/2026,06/06/2026,5,2,0,Lose,USD,TripMaster,31.26%,2326.0,3053.0,2900.0,3510.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,31/12/2025,04/01/2026,4,2,1,Lose,USD,BookingPro,13.94%,2157.0,2457.0,2335.0,2826.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,06/12/2026,09/12/2026,3,2,0,Lose,USD,BookingPro,21.83%,2423.0,2951.0,2804.0,3394.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,14/02/2026,18/02/2026,4,1,2,Lose,USD,VacationDeals,21.80%,2172.0,2646.0,2514.0,3043.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,09/09/2026,16/09/2026,7,1,0,Lose,USD,VacationDeals,15.91%,3085.0,3576.0,3397.0,4112.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,19/01/2026,24/01/2026,5,4,0,Lose,USD,GlobalTravel,30.92%,4415.0,5780.0,5491.0,6647.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,18/03/2026,21/03/2026,3,1,0,Lose,USD,BookingPro,8.02%,1399.0,1511.0,1435.0,1738.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,18/10/2026,23/10/2026,5,2,0,Lose,USD,TravelCorp,30.82%,2845.0,3722.0,3536.0,4280.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,19/08/2026,21/08/2026,2,3,1,Lose,USD,GlobalTravel,24.52%,1496.0,1863.0,1770.0,2143.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,25/05/2026,01/06/2026,7,2,0,Lose,USD,WanderlustCo,34.89%,4118.0,5554.0,5276.0,6387.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,08/06/2026,13/06/2026,5,1,2,Lose,USD,TravelCorp,6.15%,4307.0,4572.0,4343.0,5257.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,26/03/2026,31/03/2026,5,2,1,Lose,USD,TravelCorp,26.49%,1581.0,2000.0,1900.0,2300.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,04/04/2026,11/04/2026,7,3,2,Lose,USD,TravelCorp,7.35%,2458.0,2638.0,2506.0,3034.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,07/10/2026,14/10/2026,7,2,0,Lose,USD,WanderlustCo,25.44%,3269.0,4101.0,3896.0,4716.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,12/10/2026,19/10/2026,7,2,0,Lose,USD,TravelCorp,13.56%,3125.0,3549.0,3372.0,4082.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,28/08/2026,04/09/2026,7,1,0,Lose,USD,GlobalTravel,24.21%,5177.0,6430.0,6109.0,7395.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,07/01/2026,10/01/2026,3,2,0,Lose,USD,WanderlustCo,31.25%,1739.0,2282.0,2168.0,2624.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,02/12/2026,06/12/2026,4,2,2,Lose,USD,TravelCorp,24.86%,1917.0,2394.0,2274.0,2753.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,10/03/2026,15/03/2026,5,2,0,Lose,USD,GlobalTravel,26.62%,2496.0,3160.0,3002.0,3634.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,08/01/2026,15/01/2026,7,3,0,Lose,USD,VacationDeals,17.36%,3324.0,3902.0,3706.0,4487.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,26/10/2026,05/11/2026,10,2,0,Lose,USD,GlobalTravel,17.52%,5117.0,6014.0,5713.0,6916.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,14/05/2026,18/05/2026,4,1,0,Lose,USD,BookingPro,5.35%,2388.0,2516.0,2390.0,2894.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,30/11/2026,03/12/2026,3,2,0,Lose,USD,WanderlustCo,31.43%,1069.0,1405.0,1335.0,1616.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,03/03/2026,07/03/2026,4,2,2,Lose,USD,GlobalTravel,33.85%,2093.0,2802.0,2662.0,3222.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,11/12/2026,13/12/2026,2,2,0,Lose,USD,WanderlustCo,23.10%,997.0,1227.0,1166.0,1411.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,27/09/2026,11/10/2026,14,2,0,Lose,USD,GlobalTravel,6.39%,6090.0,6479.0,6155.0,7451.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,06/12/2026,09/12/2026,3,2,0,Lose,USD,TravelCorp,29.36%,1592.0,2059.0,1956.0,2368.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,28/01/2026,31/01/2026,3,1,1,Lose,USD,GlobalTravel,13.32%,1654.0,1874.0,1780.0,2155.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,01/06/2026,06/06/2026,5,3,0,Lose,USD,GlobalTravel,20.68%,4008.0,4837.0,4595.0,5562.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,10/11/2026,13/11/2026,3,3,0,Lose,USD,GlobalTravel,14.19%,1145.0,1308.0,1242.0,1504.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,11/06/2026,13/06/2026,2,3,0,Lose,USD,GlobalTravel,26.34%,1377.0,1740.0,1653.0,2001.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,07/01/2026,09/01/2026,2,2,0,Lose,USD,WanderlustCo,16.00%,744.0,863.0,820.0,992.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,17/01/2026,21/01/2026,4,1,2,Lose,USD,GlobalTravel,8.29%,2436.0,2638.0,2506.0,3034.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,US,15/05/2026,25/05/2026,10,1,0,Lose,USD,WanderlustCo,29.30%,5879.0,7602.0,7221.0,8742.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,26/06/2026,01/07/2026,5,2,1,Lose,USD,TripMaster,22.98%,4004.0,4924.0,4678.0,5662.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,11/11/2026,16/11/2026,5,2,0,Lose,USD,GlobalTravel,25.09%,1871.0,2340.0,2223.0,2691.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,13/10/2026,18/10/2026,5,2,0,Lose,USD,TravelCorp,28.64%,2974.0,3826.0,3634.0,4399.0
01/01/2025,Demo Region,Demo Chain Group,999995,demo.user5@example.com,Beachfront Luxury,DM,MX,09/04/2026,14/04/2026,5,2,0,Lose,USD,GlobalTravel,29.10%,2624.0,3388.0,3219.0,3896.0
